Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info
"thunder bay,Michigan",04/22/2016,27.5,43.7,34.9,22.2,61.12,,12.3,20.8,155.58,19.3,0,4.17,,9.9,1.9,1023.3,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",04/23/2016,26.2,43.1,35.9,26.5,70.34,,9.2,,173.83,22.1,0.1,8.33,,9.9,7,1022.7,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",04/24/2016,35.8,42.7,38.5,29.9,71.72,,17.7,22.5,77.75,27.4,0,0,,9.9,9.4,1019.9,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",04/25/2016,34.4,41.3,38.5,25.3,59.21,,24.9,32.2,71.17,26.8,0,0,,9.9,10.8,1016.3,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",04/26/2016,33.3,44.8,39.3,21.1,48.74,,25.3,30,95.04,23.1,0,0,,9.9,0,1019,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",04/27/2016,27.2,50,38.2,18.2,47.68,,10.5,,133.42,20.5,0,8.33,,9.9,0,1021.2,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",04/28/2016,31.9,44.7,38.7,25.2,58.32,,12.2,19.5,123.5,25.9,0,0,,9.9,1.3,1021.6,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",04/29/2016,30.3,51.1,41.1,30.4,67.44,,13.3,19.5,168.33,24.6,0,8.33,,9.9,6.4,1023,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",04/30/2016,37,51.2,43.5,30.3,60.76,,13.8,27.5,125.83,33.3,0,4.17,,9.9,7.8,1026,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/01/2016,31.9,52.4,43.3,32.7,67.21,,15,19.5,151.29,26.9,0,4.17,,9.9,0.5,1024.3,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/02/2016,31.4,57.2,45,32.3,64.45,,13.4,24.2,213.21,27.6,0,8.33,,9.9,1.3,1018.5,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/03/2016,39.4,58.1,47.3,36.4,67.23,,22.5,33.3,236.88,34.5,0,16.67,,9.9,9.1,1006.4,"Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/04/2016,37.4,53.5,43.8,32,63.82,,16.7,32.2,199.21,29.5,0,0,,9.9,5.8,1013.5,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/05/2016,30.7,55.9,43.3,34.3,72.71,,14.4,26.4,186.46,30,0,12.5,,9.9,3.8,1013.2,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/06/2016,40.5,63.7,49.2,38.6,68.02,,27.2,40.3,128.62,34.5,0,8.33,,9.9,4.6,1005.5,"Lightning Without Thunder",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/07/2016,41.5,58.4,50.4,33.7,54.4,,19,50.8,282.46,37.3,0,0,,9.9,3,1010.5,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/08/2016,33.3,51.2,43.4,34,70.57,,13.9,23,196.5,29,0,0,,9.9,2.4,1013.7,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/09/2016,31.5,52,42.8,30.6,65.36,,14.4,20.8,124.38,27.7,0,0,,9.9,0,1018.5,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/10/2016,40.3,54.3,47.3,31.1,54.06,,14.5,21.9,78.5,35,0,4.17,,9.9,0,1021.3,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/11/2016,41,52.3,46,35,66.17,,14.9,23,71.75,34.9,0,4.17,,9.9,5.4,1019.3,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/12/2016,43.5,57.1,49,44.2,84.7,,18.6,33.3,221.5,38.4,0.6,33.33,,8.9,10.5,1010.7,"Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/13/2016,36.5,51.8,43.9,35.1,71.49,,22,33.3,292.71,28,0,4.17,,9.9,10.2,1009.2,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/14/2016,30.8,41.8,35.7,23.5,62.45,,19.8,32.2,317.88,18.5,0,0,,9.1,10.7,1014.2,"Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/15/2016,29.9,50.8,41.1,29.2,64.06,,12.7,23,252.42,24.2,0,12.5,,9.9,8.9,1013.2,"Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/16/2016,38.6,50.1,43.6,35,73.63,,18.6,27.5,172.83,30.6,0.2,12.5,,9.9,9.1,1017.5,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/17/2016,33.5,58.1,46.9,30.7,57.98,,13.3,20.8,221.04,27.9,0,4.17,,9.9,1.9,1025.6,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/18/2016,35.4,63,49.9,31.8,52.85,,11.6,21.9,198.04,31.1,0,0,,9.9,0.5,1023.5,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/19/2016,42.2,61.7,50.5,35.7,59.26,,12.2,,169.12,39.6,0,0,,9.8,4.3,1020.2,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/20/2016,37,69.4,52.7,37.8,60.81,,15,21.9,175,36,0,0,,9.9,0,1020.1,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/21/2016,46,65.8,55.6,41.4,59.91,,16.5,27,194,42.6,0,4.17,,9.9,3.1,1019.4,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/22/2016,42.5,64.5,53.1,42.3,68.1,,13.1,23,114.79,40.4,0,0,,9.9,0,1016.8,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/23/2016,43.1,75.5,58.8,46.5,66.35,,15.9,38,165.12,38.6,0,0,,9.9,4.6,1008.1,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/24/2016,53,60.6,57.1,55.6,93.72,,11.7,26.4,164.33,,0.5,41.67,,8.2,9.9,1012.1,"Mist, Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/25/2016,47.7,53.6,50.1,45.7,85.17,,12.6,20.8,120.62,42.7,0,0,,9.9,10.5,1018.5,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/26/2016,49.6,57,52.3,49.5,90.44,,15.6,23,110.12,46.7,0,4.17,,8.2,8,1010.8,"Fog, Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/27/2016,46.7,52.2,49.4,48.3,95.26,,10.3,21.9,119.67,41.9,0,8.33,,5.6,4.2,1012.5,"Mist, Fog, Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/28/2016,48,58.9,55.2,54.8,98.08,,20.9,29.4,103.67,44.2,1,70.83,,5.2,9.4,1010.1,"Mist, Rain, Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/29/2016,52.8,60,56,55.2,97.13,,12.1,21.9,172.79,,0.6,50,,5.2,10.5,1008.1,"Mist, Rain, Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/30/2016,52.4,69.2,60.1,51,73.43,,21.3,32.1,255.46,,0,0,,9.9,4.7,1012.4,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",05/31/2016,43.2,50.9,47.8,41.7,79.64,,19.6,25.3,87.29,39.3,0.1,12.5,,9.6,6.6,1019,"Rain, Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/01/2016,46.8,57.9,49.7,47.9,93.51,,15,25.3,77.12,41.4,0.3,29.17,,8.2,9.7,1009.8,"Mist, Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/02/2016,46,63.7,55.8,48.3,77.69,,18.6,25.8,242.46,43.5,0,8.33,,9.4,9.9,1011,"Mist",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/03/2016,48.4,58.2,53.1,47.7,81.91,,13.1,20.8,114.21,44.9,0,0,,9.9,6.2,1017.1,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/04/2016,47.2,50.8,48.8,47.6,95.31,,21.6,27.5,62.46,40.8,0.7,66.67,,9.1,6.7,1012.7,"Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/05/2016,49.7,63.2,55.5,52.5,89.75,,15.6,24.2,230.46,45.5,0.4,45.83,,7.7,0,1001.8,"Mist, Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/06/2016,49.5,54.5,52,49,89.43,,18.6,28.6,319.42,43.6,0.4,45.83,,9.9,8.6,1002.5,"Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/07/2016,46.2,56.2,50.1,40.1,69.27,,18.9,35.6,309.58,39.8,0,8.33,,9.9,7.8,1011.3,"Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/08/2016,37.6,60,49.6,38.9,68.83,,13.5,25.3,237.54,32.4,0,4.17,,9.9,0.1,1014.9,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/09/2016,43.7,61.2,52.6,42.1,69.15,,11,,149.71,41.1,0,0,,9.9,1.1,1015.1,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/10/2016,47.4,56.4,51.5,45.1,79.09,,15.6,23,92.92,43.7,0.5,16.67,,9.2,3.1,1010.8,"Lightning Without Thunder",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/11/2016,48,69.2,60.8,47.7,66.37,,26.1,39.8,279.46,45.7,0,0,,8.1,0.5,1010.6,"Mist, Fog",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/12/2016,44.8,64.2,54.4,40.2,60.21,,10.8,21.9,199.83,41.3,0,0,,9.9,3.5,1022.7,"Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/13/2016,49,57.3,52.2,46.6,81.43,,8.4,,122.04,45.6,0.2,25,,9.9,10.7,1017.5,"Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/14/2016,49.7,61.7,54.4,45.9,73.27,,11.2,,120.92,48.8,0,0,,9.9,10.5,1015.9,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/15/2016,48,55,51.4,48.8,91.32,,21.4,27.8,63.88,41.8,2.6,54.17,,7,10.7,1011.1,"Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/16/2016,51.2,76,63.3,53.1,73.74,,11.1,20.8,211.79,,0.1,4.17,,8.2,3.8,1014.9,"Mist",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/17/2016,52.5,74.8,63.6,54.2,72.9,,9.9,21.9,192.08,,0,0,,9.9,0.7,1017.7,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/18/2016,56.7,77.9,67.4,58.5,74.81,,12.2,23,219.5,,0,0,,9.9,3.4,1019.5,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/19/2016,53.7,76.8,62.2,57.4,85.38,,17.8,34.5,146.25,,0.4,4.17,,9.2,6,1013.4,"Thunderstorm",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/20/2016,58.7,70.8,65,48.5,57.89,,30.1,49.2,276.88,,1.1,20.83,,9.6,2.4,1008.6,"Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/21/2016,47.6,69.1,59.9,45.2,61.32,,21.9,34.4,293.42,45.5,0,0,,9.6,2.5,1010.8,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/22/2016,44.8,65.3,56,44.9,67.74,,11.1,,212.71,41.5,0,4.17,,9.9,2.7,1013.2,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/23/2016,51,73.1,61.1,51.4,71.68,,11.1,21.9,204.79,,0,0,,9.9,3.1,1014.3,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/24/2016,49.1,77.3,63.9,52.5,69.61,,14.2,22,221,46.5,0,0,,9.8,1.2,1015.3,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/25/2016,51.2,63.1,58.5,55.5,89.68,,17.4,38.6,125.29,,3.6,37.5,,7,10.5,1011.3,"Thunderstorm, Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/26/2016,53.3,72.3,62.4,56.3,81.85,,22.1,40.8,198.79,,1.8,20.83,,6.5,4.4,1005.5,"Mist, Fog, Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/27/2016,54,61.4,58.3,50.6,76.01,,20.2,28.9,282.46,,0,8.33,,9.9,7.2,1015.4,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/28/2016,48.1,67.2,58.3,48.8,72.85,,12,21.9,217.33,44.5,0,0,,9.9,1.9,1022,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/29/2016,50.3,72.6,60.3,53.4,79.48,,13.9,29.5,233.17,,0.9,16.67,,9.6,6.2,1015.7,"Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",06/30/2016,53.6,62.3,58.6,54.5,86.71,,16.9,28.6,214.25,,2.2,16.67,,8.8,7.6,1013.9,"Fog",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/01/2016,48.4,73.1,61.5,46.5,62.06,,17.4,27.5,283.92,43.6,0,0,,9.9,4.8,1017.6,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/02/2016,51.8,71.5,62.5,52.3,71.07,,15,23,212.75,,0,0,,9.9,5.4,1017.8,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/03/2016,53.6,75.5,64.9,52,66.57,,13,23,225.42,,0,4.17,,9.9,0.7,1015.7,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/04/2016,56,71.2,63.5,54.9,74.1,,14.4,26.4,207.12,,0,0,,9.9,7.6,1008.6,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/05/2016,57.8,78.9,67.6,58.9,74.66,,13.1,25.3,195.75,,0,8.33,,9.9,3.8,1006,"Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/06/2016,58,70.7,62.8,59,87.49,,12.2,26.4,137.54,,0,8.33,,9.9,3.1,1008,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/07/2016,56.1,63.8,59.7,57.8,93.52,,12.7,19.5,132.42,,0,0,,2.7,1.3,1011.1,"Mist, Fog",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/08/2016,58,67.7,61.8,58.7,89.52,,23,26.6,124.04,,1.1,45.83,,9,10.1,1010.3,"Rain, Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/09/2016,55.1,72.3,64,55.5,74.96,,9.4,,221.08,,0,0,,9.9,3.8,1017.7,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/10/2016,52.6,68,61.7,55.5,80.91,,11.8,,153.58,,0,0,,9.9,6.4,1016,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/11/2016,58.8,63,60.2,57.3,90.28,,20.3,32.8,80.62,,0.1,20.83,,9.8,10.5,1010,"Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/12/2016,59.6,75.7,66.7,61.4,84.29,,15.6,25.9,181,,1.7,25,,7.7,4.2,1000.5,"Mist, Heavy Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/13/2016,64.5,77.5,68.9,58.5,70.34,,20.2,33.8,228.88,,0,8.33,,9.9,5.5,998.2,"Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/14/2016,58.9,65,62.7,56.9,81.5,,19.3,30,297.17,,0,12.5,,9.9,10.3,1003.9,"Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/15/2016,50.5,62.5,57.3,48.2,72.33,,12.4,25.3,209.17,,0,0,,9.9,3.8,1017.2,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/16/2016,46.7,69.3,58.7,51.3,78.08,,9.2,20.8,204.88,45.4,0,0,,9.9,1.1,1015.9,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/17/2016,57.2,71.3,62.3,57.9,85.72,,13.9,39.4,164.62,,0.9,8.33,,9.9,9,1008.2,"Lightning Without Thunder, Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/18/2016,55.6,71.3,63.5,53.8,72.94,,13.3,24.2,293.12,,0.9,4.17,,9.9,4.4,1017.4,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/19/2016,48.9,73.2,61.9,52.2,72.87,,10.7,,222.96,47.1,0,0,,9.9,0.7,1022.2,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/20/2016,57.8,80.1,67.9,61,79.15,83.3,9.8,20.8,155.71,,0,0,,9.9,0.4,1015.7,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/21/2016,65.9,87.9,75.9,61.9,66.71,87,19.2,28.3,228.92,,0.1,12.5,,9.9,2.4,1007.9,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/22/2016,67.1,84.9,76.3,59.6,58.23,83.6,21.5,28.9,279.92,,0,0,,9.9,1.9,1011,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/23/2016,61.8,74,68.4,60.5,76.37,,13.3,19.5,155.04,,0,0,,9.9,3.8,1014.4,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/24/2016,64.3,79.9,70,62.3,78.13,,20.2,27.2,161.46,,0,4.17,,9.9,6.2,1006.6,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/25/2016,65.2,79.9,72.2,58.6,63.74,,19.7,35.6,283.38,,0,0,,9.9,2.5,1010.5,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/26/2016,61.8,81.3,72.2,60.2,67.8,82.6,14.4,20.8,264.62,,0,0,,9.9,1.3,1012.6,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/27/2016,59.9,72,66.5,56.7,71.27,,8.7,,168.83,,0,0,,9.9,0.7,1016.1,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/28/2016,55,72.8,64,54.6,73.22,,8.8,,172.12,,0,0,,9.9,4,1018.7,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/29/2016,52,75.2,64.5,54.5,72.25,,9.1,,221.21,,0,0,,9.9,0,1018.9,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/30/2016,52,72.6,63.7,55.2,75.4,,11.4,,178.04,,0,4.17,,9.9,0,1018.1,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",07/31/2016,57.2,77.1,66.6,57.8,75.45,,11.4,,193.42,,0,0,,9.9,3.1,1017.7,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",08/01/2016,57,78.6,68.1,60,76.77,,10.6,,153.5,,0,0,,9.9,0,1017.9,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",08/02/2016,63.4,79.4,70.1,63.8,81.3,,12.3,21.9,236.08,,0,8.33,,9.9,5.5,1014.6,"Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",08/03/2016,61,82.3,72,61.4,71.54,82.3,12.7,24.2,242.67,,0,0,,9.9,3.5,1014.5,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",08/04/2016,66,81,71.2,64.8,81.02,83.8,15.2,25.8,201.38,,0.3,16.67,,9.9,6.8,1005.9,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",08/05/2016,63,75.4,68.4,58.3,71.1,,19.8,32.2,290.92,,0,0,,9.9,5.8,1008.1,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",08/06/2016,58.7,73.8,66.8,56,70.32,,18.6,28.9,298.5,,0,0,,9.9,4.3,1014,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",08/07/2016,54.4,76,65.2,54.3,69.97,,10.5,23,252.08,,0,0,,9.9,0.7,1017.7,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",08/08/2016,54.5,75.9,66.1,55.8,71.49,,10.3,,228.12,,0,0,,9.9,0.7,1016.3,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",08/09/2016,62.6,80.9,71.7,61.9,72.46,82,18,27,248.91,,0,8.33,,14.3,8.6,1009.1,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",08/10/2016,53.8,66.9,59.9,52.7,77.57,,15,24.2,173.38,,0.1,12.5,,9.9,7.4,1018.2,"Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",08/11/2016,56.9,62.4,60.4,56.9,88.52,,15,24.2,105.46,,0.6,41.67,,8.5,9.8,1014.1,"Lightning Without Thunder, Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",08/12/2016,60.7,66.9,63.6,56.3,77.98,,11.8,,148.12,,0,0,,9.8,10.7,1013.6,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",08/13/2016,59.5,64.6,62.2,59.1,89.71,,11.6,,137.71,,0.4,16.67,,9.9,10.7,1011.3,"Light Rain",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",08/14/2016,58,74.7,66.3,58,76.85,,11.6,20.8,261.33,,0,0,,9.9,6.2,1013.7,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",08/15/2016,54.7,77.4,66,58.2,77.34,,10.8,19.5,220.08,,0,0,,9.9,1.6,1017.3,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",08/16/2016,61.8,75.5,66.5,62.5,87.55,,6.9,30,238.21,,0,8.33,,9.9,9,1015.2,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
"thunder bay,Michigan",08/17/2016,60,77.4,68.5,62.2,81.59,,10.3,,222.25,,0,12.5,,9.6,3.1,1014.9,"",48.4614,-89.21069,"Michigan Ave, Thunder Bay, ON P7A, Canada","",""
