Country,Limiting Magnitude,Coordinates,Longitude_x,Latitude_x,Latitude_y,Longitude_y,Park,Date
United States - Arizona,1,"[32.2613, -110.798]",-110.79799999999999,32.2613,32.2967,-111.167,Saguaro National Park,2011-03-06
United States - Arizona,1,"[32.2613, -110.798]",-110.79799999999999,32.2613,32.2967,-111.167,Saguaro National Park,2011-03-06
United States - Arizona,1,"[32.408, -111.011]",-111.01100000000001,32.408,32.2967,-111.167,Saguaro National Park,2011-03-06
United States - Arizona,1,"[32.2217, -110.926]",-110.926,32.2217,32.2967,-111.167,Saguaro National Park,2016-05-03
United States - Arizona,1,"[32.1535, -110.931]",-110.931,32.1535,32.2967,-111.167,Saguaro National Park,2016-05-03
United States - Arizona,1,"[32.1631, -111.013]",-111.01299999999999,32.1631,32.2967,-111.167,Saguaro National Park,2013-04-02
United States - Arizona,1,"[32.2241, -110.936]",-110.936,32.2241,32.2967,-111.167,Saguaro National Park,2013-04-02
United States - Arizona,1,"[32.2871, -110.784]",-110.78399999999999,32.2871,32.2967,-111.167,Saguaro National Park,2013-04-07
United States - Arizona,1,"[32.1662, -110.829]",-110.829,32.1662,32.2967,-111.167,Saguaro National Park,2013-04-06
United States - Arizona,1,"[32.1406, -111.007]",-111.007,32.1406,32.2967,-111.167,Saguaro National Park,2013-04-29
United States - Arizona,1,"[32.2189, -110.81]",-110.81,32.2189,32.2967,-111.167,Saguaro National Park,2013-04-30
United States - Arizona,1,"[32.1988, -110.813]",-110.81299999999999,32.1988,32.2967,-111.167,Saguaro National Park,2013-04-30
United States - Arizona,1,"[32.2241, -110.936]",-110.936,32.2241,32.2967,-111.167,Saguaro National Park,2013-05-01
United States - Arizona,1,"[32.2139, -110.819]",-110.819,32.2139,32.2967,-111.167,Saguaro National Park,2013-05-01
United States - Arizona,1,"[32.1846, -110.812]",-110.81200000000001,32.1846,32.2967,-111.167,Saguaro National Park,2013-05-02
United States - Arizona,1,"[32.2241, -110.936]",-110.936,32.2241,32.2967,-111.167,Saguaro National Park,2013-05-02
United States - Arizona,1,"[32.1928, -110.839]",-110.839,32.1928,32.2967,-111.167,Saguaro National Park,2013-05-02
United States - Arizona,1,"[32.1846, -110.812]",-110.81200000000001,32.1846,32.2967,-111.167,Saguaro National Park,2013-05-03
United States - Arizona,1,"[32.3719, -111.128]",-111.12799999999999,32.3719,32.2967,-111.167,Saguaro National Park,2013-05-08
United States - Arizona,1,"[32.1632, -110.991]",-110.991,32.1632,32.2967,-111.167,Saguaro National Park,2013-03-12
United States - Arizona,1,"[32.1301, -111.029]",-111.029,32.1301,32.2967,-111.167,Saguaro National Park,2013-03-12
United States - Arizona,1,"[32.2087, -110.902]",-110.902,32.2087,32.2967,-111.167,Saguaro National Park,2014-10-15
United States - Arizona,1,"[32.2086, -110.902]",-110.902,32.2086,32.2967,-111.167,Saguaro National Park,2015-03-17
United States - Arizona,1,"[32.1923, -110.795]",-110.795,32.1923,32.2967,-111.167,Saguaro National Park,2015-02-18
United States - Arizona,1,"[31.9145, -110.984]",-110.984,31.9145,32.2967,-111.167,Saguaro National Park,2015-03-20
United States - Arizona,1,"[32.2984, -111.001]",-111.001,32.2984,32.2967,-111.167,Saguaro National Park,2014-01-23
United States - Arizona,1,"[32.2255, -110.909]",-110.90899999999999,32.2255,32.2967,-111.167,Saguaro National Park,2015-01-21
United States - Arizona,1,"[32.2086, -110.902]",-110.902,32.2086,32.2967,-111.167,Saguaro National Park,2015-05-16
United States - Arizona,1,"[32.2087, -110.902]",-110.902,32.2087,32.2967,-111.167,Saguaro National Park,2015-04-14
United States - Arizona,1,"[32.3799, -111.351]",-111.351,32.3799,32.2967,-111.167,Saguaro National Park,2014-03-23
United States - Arizona,1,"[32.243, -111.001]",-111.001,32.243,32.2967,-111.167,Saguaro National Park,2014-03-28
United States - Arizona,1,"[32.2453, -111.02]",-111.02,32.2453,32.2967,-111.167,Saguaro National Park,2014-03-28
United States - Arizona,1,"[32.2569, -111.019]",-111.01899999999999,32.2569,32.2967,-111.167,Saguaro National Park,2014-03-26
United States - Arizona,1,"[32.2293, -110.93]",-110.93,32.2293,32.2967,-111.167,Saguaro National Park,2014-03-26
United States - Arizona,1,"[32.2063, -110.914]",-110.914,32.2063,32.2967,-111.167,Saguaro National Park,2014-03-26
United States - Arizona,1,"[32.2331, -110.938]",-110.93799999999999,32.2331,32.2967,-111.167,Saguaro National Park,2014-03-27
United States - Arizona,1,"[32.205, -111.027]",-111.027,32.205,32.2967,-111.167,Saguaro National Park,2014-03-27
United States - Arizona,1,"[32.2469, -111.005]",-111.005,32.2469,32.2967,-111.167,Saguaro National Park,2014-03-30
United States - Arizona,1,"[32.257, -111.019]",-111.01899999999999,32.257,32.2967,-111.167,Saguaro National Park,2014-03-30
United States - Arizona,1,"[32.179, -111.002]",-111.00200000000001,32.179,32.2967,-111.167,Saguaro National Park,2014-03-30
United States - Arizona,1,"[32.1166, -111.031]",-111.031,32.1166,32.2967,-111.167,Saguaro National Park,2014-03-30
United States - Arizona,1,"[32.2576, -110.944]",-110.944,32.2576,32.2967,-111.167,Saguaro National Park,2014-04-22
United States - Arizona,1,"[32.2217, -110.926]",-110.926,32.2217,32.2967,-111.167,Saguaro National Park,2014-04-22
United States - Arizona,1,"[32.23, -110.957]",-110.95700000000001,32.23,32.2967,-111.167,Saguaro National Park,2016-09-01
United States - Arizona,1,"[32.2352, -110.945]",-110.945,32.2352,32.2967,-111.167,Saguaro National Park,2016-09-06
United States - Arizona,1,"[32.2278, -110.951]",-110.95100000000001,32.2278,32.2967,-111.167,Saguaro National Park,2016-09-06
United States - Arizona,1,"[32.2217, -110.926]",-110.926,32.2217,32.2967,-111.167,Saguaro National Park,2016-09-06
United States - Arizona,1,"[32.2288, -110.959]",-110.959,32.2288,32.2967,-111.167,Saguaro National Park,2016-09-06
United States - Arizona,1,"[32.2306, -110.956]",-110.956,32.2306,32.2967,-111.167,Saguaro National Park,2016-09-07
United States - Arizona,1,"[32.1829, -111.012]",-111.012,32.1829,32.2967,-111.167,Saguaro National Park,2016-09-07
United States - Arizona,1,"[32.3154, -110.925]",-110.925,32.3154,32.2967,-111.167,Saguaro National Park,2016-09-12
United States - Arizona,1,"[32.2348, -110.951]",-110.95100000000001,32.2348,32.2967,-111.167,Saguaro National Park,2016-09-12
United States - Arizona,1,"[32.2535, -111.022]",-111.022,32.2535,32.2967,-111.167,Saguaro National Park,2016-09-12
United States - Arizona,1,"[32.2028, -110.929]",-110.929,32.2028,32.2967,-111.167,Saguaro National Park,2016-09-12
United States - Arizona,1,"[32.228, -110.958]",-110.958,32.228,32.2967,-111.167,Saguaro National Park,2016-09-12
United States - Arizona,1,"[32.2359, -110.808]",-110.80799999999999,32.2359,32.2967,-111.167,Saguaro National Park,2015-02-13
United States - Arizona,1,"[32.2396, -110.788]",-110.788,32.2396,32.2967,-111.167,Saguaro National Park,2015-02-14
United States - Arizona,1,"[32.2047, -110.814]",-110.814,32.2047,32.2967,-111.167,Saguaro National Park,2015-02-17
United States - Arizona,1,"[32.5468, -110.938]",-110.93799999999999,32.5468,32.2967,-111.167,Saguaro National Park,2011-03-28
United States - Arkansas,6,"[34.2874, -92.8734]",-92.8734,34.2874,34.5217,-93.042,Hot Springs National Park,2015-01-16
United States - Arkansas,6,"[34.2874, -92.8735]",-92.8735,34.2874,34.5217,-93.042,Hot Springs National Park,2015-01-16
United States - Arkansas,6,"[34.2874, -92.8735]",-92.8735,34.2874,34.5217,-93.042,Hot Springs National Park,2015-01-16
United States - Arkansas,6,"[34.2874, -92.8735]",-92.8735,34.2874,34.5217,-93.042,Hot Springs National Park,2015-01-16
United States - Arkansas,6,"[34.5445, -93.3535]",-93.3535,34.5445,34.5217,-93.042,Hot Springs National Park,2013-03-11
United States - Arkansas,6,"[34.2874, -92.8735]",-92.8735,34.2874,34.5217,-93.042,Hot Springs National Park,2015-01-16
United States - Arkansas,6,"[34.2874, -92.8735]",-92.8735,34.2874,34.5217,-93.042,Hot Springs National Park,2015-01-16
United States - Arkansas,6,"[34.544200000000004, -93.3554]",-93.3554,34.544200000000004,34.5217,-93.042,Hot Springs National Park,2013-03-11
United States - Arkansas,6,"[34.2874, -92.8737]",-92.8737,34.2874,34.5217,-93.042,Hot Springs National Park,2015-01-05
United States - Arkansas,6,"[34.2874, -92.8734]",-92.8734,34.2874,34.5217,-93.042,Hot Springs National Park,2015-01-16
United States - Arkansas,6,"[34.2874, -92.8735]",-92.8735,34.2874,34.5217,-93.042,Hot Springs National Park,2015-01-16
United States - Arkansas,5,"[34.2876, -92.8732]",-92.8732,34.2876,34.5217,-93.042,Hot Springs National Park,2015-01-05
United States - Arkansas,5,"[34.2879, -92.8736]",-92.8736,34.2879,34.5217,-93.042,Hot Springs National Park,2015-01-05
United States - Arkansas,5,"[34.288, -92.8734]",-92.8734,34.288000000000004,34.5217,-93.042,Hot Springs National Park,2015-01-05
United States - Arkansas,5,"[34.3324, -92.8792]",-92.8792,34.3324,34.5217,-93.042,Hot Springs National Park,2015-01-05
United States - Arkansas,5,"[34.3174, -92.8774]",-92.8774,34.3174,34.5217,-93.042,Hot Springs National Park,2015-01-05
United States - Arkansas,5,"[34.2873, -92.8738]",-92.8738,34.2873,34.5217,-93.042,Hot Springs National Park,2015-01-05
United States - Arkansas,5,"[34.2875, -92.8735]",-92.8735,34.2875,34.5217,-93.042,Hot Springs National Park,2015-01-05
United States - Arkansas,5,"[34.6986, -92.9772]",-92.9772,34.6986,34.5217,-93.042,Hot Springs National Park,2010-03-05
United States - Arkansas,5,"[34.896, -92.664]",-92.664,34.896,34.5217,-93.042,Hot Springs National Park,2011-04-01
United States - Arkansas,5,"[34.3399, -92.8801]",-92.8801,34.3399,34.5217,-93.042,Hot Springs National Park,2015-01-05
United States - Arkansas,5,"[34.2875, -92.8732]",-92.8732,34.2875,34.5217,-93.042,Hot Springs National Park,2015-01-05
United States - California,7,"[36.4937, -121.146]",-121.146,36.4937,36.4906,-121.182,Pinnacles National Park,2017-07-23
United States - California,7,"[33.8734, -115.901]",-115.90100000000001,33.8734,33.8734,-115.901,Joshua Tree National Park,2017-08-12
United States - California,7,"[34.2405, -116.26]",-116.26,34.2405,33.8734,-115.901,Joshua Tree National Park,2009-03-28
United States - California,7,"[36.645, -118.436]",-118.436,36.645,36.8879,-118.555,Kings Canyon National Park,2008-03-03
United States - California,7,"[36.645, -118.436]",-118.436,36.645,36.5647,-118.773,Sequoia & Kings Canyon National Parks,2008-03-03
United States - California,7,"[34.126, -116.281]",-116.281,34.126,33.8734,-115.901,Joshua Tree National Park,2010-03-12
United States - California,7,"[36.4899, -121.15]",-121.15,36.4899,36.4906,-121.182,Pinnacles National Park,2013-11-24
United States - California,7,"[36.8468, -121.512]",-121.512,36.8468,36.4906,-121.182,Pinnacles National Park,2013-09-07
United States - California,7,"[36.4899, -121.15]",-121.15,36.4899,36.4906,-121.182,Pinnacles National Park,2013-11-24
United States - California,7,"[36.3518, -118.436]",-118.436,36.3518,36.5647,-118.773,Sequoia & Kings Canyon National Parks,2008-03-03
United States - California,7,"[36.4939, -121.146]",-121.146,36.4939,36.4906,-121.182,Pinnacles National Park,2017-07-23
United States - California,7,"[34.0746, -115.552]",-115.552,34.0746,33.8734,-115.901,Joshua Tree National Park,2013-04-06
United States - California,7,"[33.9858, -116.16]",-116.16,33.9858,33.8734,-115.901,Joshua Tree National Park,2007-03-25
United States - California,7,"[37.8394, -119.541]",-119.541,37.8394,37.8651,-119.538,Yosemite National Park,2013-03-12
United States - California,7,"[36.8468, -121.512]",-121.512,36.8468,36.4906,-121.182,Pinnacles National Park,2013-09-07
United States - California,7,"[36.7609, -121.504]",-121.50399999999999,36.7609,36.4906,-121.182,Pinnacles National Park,2013-10-05
United States - California,7,"[36.4898, -121.15]",-121.15,36.4898,36.4906,-121.182,Pinnacles National Park,2013-11-24
United States - California,7,"[36.9024, -121.557]",-121.557,36.9024,36.4906,-121.182,Pinnacles National Park,2018-06-10
United States - California,6,"[37.7459, -119.593]",-119.59299999999999,37.7459,37.8651,-119.538,Yosemite National Park,2015-09-16
United States - California,6,"[34.093, -116.159]",-116.15899999999999,34.093,33.8734,-115.901,Joshua Tree National Park,2015-06-11
United States - California,6,"[37.4946, -119.889]",-119.889,37.4946,37.8651,-119.538,Yosemite National Park,2015-08-10
United States - California,6,"[37.4946, -119.889]",-119.889,37.4946,37.8651,-119.538,Yosemite National Park,2015-08-10
United States - California,6,"[36.4633, -116.871]",-116.87100000000001,36.4633,36.5054,-117.079,Death Valley National Park,2014-10-23
United States - California,6,"[36.4778, -121.226]",-121.226,36.4778,36.4906,-121.182,Pinnacles National Park,2017-05-27
United States - California,6,"[36.399, -117.28]",-117.28,36.399,36.5054,-117.079,Death Valley National Park,2008-02-29
United States - California,6,"[37.8394, -119.541]",-119.541,37.8394,37.8651,-119.538,Yosemite National Park,2013-03-12
United States - California,6,"[37.8394, -119.541]",-119.541,37.8394,37.8651,-119.538,Yosemite National Park,2013-03-11
United States - California,6,"[36.8434, -121.509]",-121.509,36.8434,36.4906,-121.182,Pinnacles National Park,2014-05-02
United States - California,6,"[36.8442, -121.51]",-121.51,36.8442,36.4906,-121.182,Pinnacles National Park,2013-06-08
United States - California,6,"[40.9385, -124.126]",-124.126,40.9385,41.2132,-124.005,Redwood National and State Parks,2013-09-03
United States - California,6,"[36.4633, -116.871]",-116.87100000000001,36.4633,36.5054,-117.079,Death Valley National Park,2014-10-23
United States - California,6,"[34.1144, -115.966]",-115.96600000000001,34.1144,33.8734,-115.901,Joshua Tree National Park,2016-07-08
United States - California,6,"[37.746, -119.593]",-119.59299999999999,37.746,37.8651,-119.538,Yosemite National Park,2015-09-16
United States - California,6,"[34.1409, -116.216]",-116.21600000000001,34.1409,33.8734,-115.901,Joshua Tree National Park,2009-03-25
United States - California,6,"[40.8689, -124.091]",-124.09100000000001,40.8689,41.2132,-124.005,Redwood National and State Parks,2013-08-26
United States - California,6,"[37.4945, -119.889]",-119.889,37.4945,37.8651,-119.538,Yosemite National Park,2015-04-17
United States - California,6,"[37.4946, -119.889]",-119.889,37.4946,37.8651,-119.538,Yosemite National Park,2015-08-10
United States - California,6,"[37.7279, -119.573]",-119.573,37.7279,37.8651,-119.538,Yosemite National Park,2014-08-29
United States - California,6,"[34.4336, -119.686]",-119.686,34.4336,34.0069,-119.779,Channel Islands National Park,2014-09-22
United States - California,6,"[34.2653, -116.32]",-116.32,34.2653,33.8734,-115.901,Joshua Tree National Park,2009-03-29
United States - California,6,"[36.4008, -117.28]",-117.28,36.4008,36.5054,-117.079,Death Valley National Park,2007-03-25
United States - California,6,"[40.4497, -121.299]",-121.29899999999999,40.4497,40.4977,-121.421,Lassen Volcanic National Park,2014-09-23
United States - California,6,"[36.6455, -117.278]",-117.27799999999999,36.6455,36.5054,-117.079,Death Valley National Park,2012-02-18
United States - California,6,"[36.6075, -117.148]",-117.148,36.6075,36.5054,-117.079,Death Valley National Park,2017-04-26
United States - California,6,"[36.7559, -119.178]",-119.178,36.7559,36.5647,-118.773,Sequoia & Kings Canyon National Parks,2011-02-22
United States - California,6,"[36.7134, -119.104]",-119.104,36.7134,36.5647,-118.773,Sequoia & Kings Canyon National Parks,2011-02-22
United States - California,6,"[36.69, -119.093]",-119.09299999999999,36.69,36.5647,-118.773,Sequoia & Kings Canyon National Parks,2011-02-22
United States - California,6,"[37.5485, -119.642]",-119.64200000000001,37.5485,37.8651,-119.538,Yosemite National Park,2013-03-10
United States - California,6,"[37.8394, -119.541]",-119.541,37.8394,37.8651,-119.538,Yosemite National Park,2013-03-12
United States - California,6,"[37.8394, -119.541]",-119.541,37.8394,37.8651,-119.538,Yosemite National Park,2013-03-12
United States - California,6,"[34.4334, -119.921]",-119.921,34.4334,34.0069,-119.779,Channel Islands National Park,2015-06-18
United States - California,6,"[40.9384, -124.126]",-124.126,40.9384,41.2132,-124.005,Redwood National and State Parks,2014-01-25
United States - California,6,"[34.1037, -115.657]",-115.65700000000001,34.1037,33.8734,-115.901,Joshua Tree National Park,2016-08-09
United States - California,6,"[36.6094, -118.753]",-118.75299999999999,36.6094,36.8879,-118.555,Kings Canyon National Park,2016-07-29
United States - California,6,"[36.6094, -118.753]",-118.75299999999999,36.6094,36.5647,-118.773,Sequoia & Kings Canyon National Parks,2016-07-29
United States - California,6,"[40.8927, -124.089]",-124.089,40.8927,41.2132,-124.005,Redwood National and State Parks,2018-01-12
United States - California,5,"[34.0174, -116.19]",-116.19,34.0174,33.8734,-115.901,Joshua Tree National Park,2015-09-26
United States - California,5,"[33.7833, -115.796]",-115.796,33.7833,33.8734,-115.901,Joshua Tree National Park,2015-06-13
United States - California,5,"[33.4997, -115.848]",-115.848,33.4997,33.8734,-115.901,Joshua Tree National Park,2014-03-07
United States - California,5,"[33.7541, -116.219]",-116.219,33.7541,33.8734,-115.901,Joshua Tree National Park,2014-03-09
United States - California,5,"[37.6815, -119.62]",-119.62,37.6815,37.8651,-119.538,Yosemite National Park,2008-03-01
United States - California,5,"[34.0449, -116.027]",-116.027,34.0449,33.8734,-115.901,Joshua Tree National Park,2008-02-28
United States - California,5,"[37.5361, -119.657]",-119.65700000000001,37.5361,37.8651,-119.538,Yosemite National Park,2013-03-10
United States - California,5,"[37.8423, -119.541]",-119.541,37.8423,37.8651,-119.538,Yosemite National Park,2013-03-12
United States - California,5,"[37.8394, -119.541]",-119.541,37.8394,37.8651,-119.538,Yosemite National Park,2013-03-12
